Attack,Defense,HP,ID,Image,Name,Sp_Atk,Sp_Def,Speed,Total,Type
70,70,75,0741,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pom-pom.png,Oricorio,98,70,93,476,Water
70,70,75,0741,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pau.png,Oricorio,98,70,93,476,Electric
70,70,75,0741,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-sensu.png,Oricorio,98,70,93,476,Ice
45,40,40,0742,https://img.pokemondb.net/sprites/sword-shield/icon/cutiefly.png,Cutiefly,55,40,84,304,Electric
55,60,60,0743,https://img.pokemondb.net/sprites/sword-shield/icon/ribombee.png,Ribombee,95,70,124,464,Flying
65,40,45,0744,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff.png,Rockruff,30,40,60,280,Electric
65,40,45,0744,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff-own-tempo.png,Rockruff,30,40,60,280,Grass
115,65,75,0745,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midday.png,Lycanroc,55,65,112,487,Psychic
115,75,85,0745,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midnight.png,Lycanroc,55,75,82,487,Psychic
117,65,75,0745,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-dusk.png,Lycanroc,55,65,110,487,Psychic
20,20,45,0746,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-solo.png,Wishiwashi,25,25,40,175,Steel
140,130,45,0746,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-school.png,Wishiwashi,140,135,30,620,Dragon
53,62,50,0747,https://img.pokemondb.net/sprites/sword-shield/icon/mareanie.png,Mareanie,43,52,45,305,Steel
63,152,50,0748,https://img.pokemondb.net/sprites/sword-shield/icon/toxapex.png,Toxapex,53,142,35,495,Dragon
100,70,70,0749,https://img.pokemondb.net/sprites/sword-shield/icon/mudbray.png,Mudbray,45,55,45,385,Water
125,100,100,0750,https://img.pokemondb.net/sprites/sword-shield/icon/mudsdale.png,Mudsdale,55,85,35,500,Dragon
40,52,38,0751,https://img.pokemondb.net/sprites/sword-shield/icon/dewpider.png,Dewpider,40,72,27,269,Water
70,92,68,0752,https://img.pokemondb.net/sprites/sword-shield/icon/araquanid.png,Araquanid,50,132,42,454,Dragon
55,35,40,0753,https://img.pokemondb.net/sprites/sword-shield/icon/fomantis.png,Fomantis,50,35,35,250,Fire
105,90,70,0754,https://img.pokemondb.net/sprites/sword-shield/icon/lurantis.png,Lurantis,80,90,45,480,Steel
35,55,40,0755,https://img.pokemondb.net/sprites/sword-shield/icon/morelull.png,Morelull,65,75,15,285,Normal
45,80,60,0756,https://img.pokemondb.net/sprites/sword-shield/icon/shiinotic.png,Shiinotic,90,100,30,405,Ghost
44,40,48,0757,https://img.pokemondb.net/sprites/sword-shield/icon/salandit.png,Salandit,71,40,77,320,Dragon
64,60,68,0758,https://img.pokemondb.net/sprites/sword-shield/icon/salazzle.png,Salazzle,111,60,117,480,Ghost
75,50,70,0759,https://img.pokemondb.net/sprites/sword-shield/icon/stufful.png,Stufful,45,50,50,340,Dragon
125,80,120,0760,https://img.pokemondb.net/sprites/sword-shield/icon/bewear.png,Bewear,55,60,60,500,Psychic
30,38,42,0761,https://img.pokemondb.net/sprites/sword-shield/icon/bounsweet.png,Bounsweet,30,38,32,210,Water
40,48,52,0762,https://img.pokemondb.net/sprites/sword-shield/icon/steenee.png,Steenee,40,48,62,290,Water
120,98,72,0763,https://img.pokemondb.net/sprites/sword-shield/icon/tsareena.png,Tsareena,50,98,72,510,Dark
52,90,51,0764,https://img.pokemondb.net/sprites/sword-shield/icon/comfey.png,Comfey,82,110,100,485,Grass
60,80,90,0765,https://img.pokemondb.net/sprites/sword-shield/icon/oranguru.png,Oranguru,90,110,60,490,Grass
120,90,100,0766,https://img.pokemondb.net/sprites/sword-shield/icon/passimian.png,Passimian,40,60,80,490,Flying
35,40,25,0767,https://img.pokemondb.net/sprites/sword-shield/icon/wimpod.png,Wimpod,20,30,80,230,Normal
125,140,75,0768,https://img.pokemondb.net/sprites/sword-shield/icon/golisopod.png,Golisopod,60,90,40,530,Psychic
55,80,55,0769,https://img.pokemondb.net/sprites/sword-shield/icon/sandygast.png,Sandygast,70,45,15,320,Fire
75,110,85,0770,https://img.pokemondb.net/sprites/sword-shield/icon/palossand.png,Palossand,100,75,35,480,Grass
60,130,55,0771,https://img.pokemondb.net/sprites/sword-shield/icon/pyukumuku.png,Pyukumuku,30,130,5,410,Grass
95,95,95,0772,https://img.pokemondb.net/sprites/sword-shield/icon/type-null.png,Type: Null,95,95,59,534,Grass
95,95,95,0773,https://img.pokemondb.net/sprites/sword-shield/icon/silvally.png,Silvally,95,95,95,570,Fire
60,100,60,0774,https://img.pokemondb.net/sprites/sword-shield/icon/minior-meteor.png,Minior,60,100,60,440,Fire
100,60,60,0774,https://img.pokemondb.net/sprites/sword-shield/icon/minior-core.png,Minior,100,60,120,500,Fighting
115,65,65,0775,https://img.pokemondb.net/sprites/sword-shield/icon/komala.png,Komala,75,95,65,480,Fire
78,135,60,0776,https://img.pokemondb.net/sprites/sword-shield/icon/turtonator.png,Turtonator,91,85,36,485,Fighting
98,63,65,0777,https://img.pokemondb.net/sprites/sword-shield/icon/togedemaru.png,Togedemaru,40,73,96,435,Water
90,80,55,0778,https://img.pokemondb.net/sprites/sword-shield/icon/mimikyu.png,Mimikyu,50,105,96,476,Water
105,70,68,0779,https://img.pokemondb.net/sprites/sword-shield/icon/bruxish.png,Bruxish,70,70,92,475,Water
60,85,78,0780,https://img.pokemondb.net/sprites/sword-shield/icon/drampa.png,Drampa,135,91,36,485,Water
131,100,70,0781,https://img.pokemondb.net/sprites/sword-shield/icon/dhelmise.png,Dhelmise,86,90,40,517,Dark
55,65,45,0782,https://img.pokemondb.net/sprites/sword-shield/icon/jangmo-o.png,Jangmo-o,45,45,45,300,Normal
75,90,55,0783,https://img.pokemondb.net/sprites/sword-shield/icon/hakamo-o.png,Hakamo-o,65,70,65,420,Normal
110,125,75,0784,https://img.pokemondb.net/sprites/sword-shield/icon/kommo-o.png,Kommo-o,100,105,85,600,Normal
115,85,70,0785,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-koko.png,Tapu Koko,95,75,130,570,Normal
85,75,70,0786,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-lele.png,Tapu Lele,130,115,95,570,Normal
130,115,70,0787,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-bulu.png,Tapu Bulu,85,95,75,570,Dark
75,115,70,0788,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-fini.png,Tapu Fini,95,130,85,570,Dark
29,31,43,0789,https://img.pokemondb.net/sprites/sword-shield/icon/cosmog.png,Cosmog,29,31,37,200,Grass
29,131,43,0790,https://img.pokemondb.net/sprites/sword-shield/icon/cosmoem.png,Cosmoem,29,131,37,400,Grass
137,107,137,0791,https://img.pokemondb.net/sprites/sword-shield/icon/solgaleo.png,Solgaleo,113,89,97,680,Fire
113,89,137,0792,https://img.pokemondb.net/sprites/sword-shield/icon/lunala.png,Lunala,137,107,97,680,Fire
53,47,109,0793,https://img.pokemondb.net/sprites/sword-shield/icon/nihilego.png,Nihilego,127,131,103,570,Water
139,139,107,0794,https://img.pokemondb.net/sprites/sword-shield/icon/buzzwole.png,Buzzwole,53,53,79,570,Water
137,37,71,0795,https://img.pokemondb.net/sprites/sword-shield/icon/pheromosa.png,Pheromosa,137,37,151,570,Psychic
89,71,83,0796,https://img.pokemondb.net/sprites/sword-shield/icon/xurkitree.png,Xurkitree,173,71,83,570,Psychic
101,103,97,0797,https://img.pokemondb.net/sprites/sword-shield/icon/celesteela.png,Celesteela,107,101,61,570,Normal
181,131,59,0798,https://img.pokemondb.net/sprites/sword-shield/icon/kartana.png,Kartana,59,31,109,570,Flying
101,53,223,0799,https://img.pokemondb.net/sprites/sword-shield/icon/guzzlord.png,Guzzlord,97,53,43,570,Normal
107,101,97,0800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma.png,Necrozma,127,89,79,600,Flying
157,127,97,0800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dusk-mane.png,Necrozma,113,109,77,680,Normal
113,109,97,0800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dawn-wings.png,Necrozma,157,127,77,680,Flying
167,97,97,0800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-ultra.png,Necrozma,167,97,129,754,Electric
95,115,80,0801,https://img.pokemondb.net/sprites/sword-shield/icon/magearna.png,Magearna,130,115,65,600,Electric
125,80,90,0802,https://img.pokemondb.net/sprites/sword-shield/icon/marshadow.png,Marshadow,90,90,125,600,Rock
73,67,67,0803,https://img.pokemondb.net/sprites/sword-shield/icon/poipole.png,Poipole,73,67,73,420,Rock
73,73,73,0804,https://img.pokemondb.net/sprites/sword-shield/icon/naganadel.png,Naganadel,127,73,121,540,Rock
131,211,61,0805,https://img.pokemondb.net/sprites/sword-shield/icon/stakataka.png,Stakataka,53,101,13,570,Psychic
127,53,53,0806,https://img.pokemondb.net/sprites/sword-shield/icon/blacephalon.png,Blacephalon,151,79,107,570,Flying
112,75,88,0807,https://img.pokemondb.net/sprites/sword-shield/icon/zeraora.png,Zeraora,102,80,143,600,Psychic
65,65,46,0808,https://img.pokemondb.net/sprites/sword-shield/icon/meltan.png,Meltan,55,35,34,300,Flying
143,143,135,0809,https://img.pokemondb.net/sprites/sword-shield/icon/melmetal.png,Melmetal,80,65,34,600,Ground
65,50,50,0810,https://img.pokemondb.net/sprites/sword-shield/icon/grookey.png,Grookey,40,40,65,310,Ground
85,70,70,0811,https://img.pokemondb.net/sprites/sword-shield/icon/thwackey.png,Thwackey,55,60,80,420,Steel
125,90,100,0812,https://img.pokemondb.net/sprites/sword-shield/icon/rillaboom.png,Rillaboom,60,70,85,530,Normal
71,40,50,0813,https://img.pokemondb.net/sprites/sword-shield/icon/scorbunny.png,Scorbunny,40,40,69,310,Normal
86,60,65,0814,https://img.pokemondb.net/sprites/sword-shield/icon/raboot.png,Raboot,55,60,94,420,Fairy
116,75,80,0815,https://img.pokemondb.net/sprites/sword-shield/icon/cinderace.png,Cinderace,65,75,119,530,Fighting
40,40,50,0816,https://img.pokemondb.net/sprites/sword-shield/icon/sobble.png,Sobble,70,40,70,310,Fighting
60,55,65,0817,https://img.pokemondb.net/sprites/sword-shield/icon/drizzile.png,Drizzile,95,55,90,420,Fighting
85,65,70,0818,https://img.pokemondb.net/sprites/sword-shield/icon/inteleon.png,Inteleon,125,65,120,530,Water
55,55,70,0819,https://img.pokemondb.net/sprites/sword-shield/icon/skwovet.png,Skwovet,35,35,25,275,Water
95,95,120,0820,https://img.pokemondb.net/sprites/sword-shield/icon/greedent.png,Greedent,55,75,20,460,Ground
47,35,38,0821,https://img.pokemondb.net/sprites/sword-shield/icon/rookidee.png,Rookidee,33,35,57,245,Water
67,55,68,0822,https://img.pokemondb.net/sprites/sword-shield/icon/corvisquire.png,Corvisquire,43,55,77,365,Ground
87,105,98,0823,https://img.pokemondb.net/sprites/sword-shield/icon/corviknight.png,Corviknight,53,85,67,495,Fighting
20,20,25,0824,https://img.pokemondb.net/sprites/sword-shield/icon/blipbug.png,Blipbug,25,45,45,180,Fighting
35,80,50,0825,https://img.pokemondb.net/sprites/sword-shield/icon/dottler.png,Dottler,50,90,30,335,Bug
45,110,60,0826,https://img.pokemondb.net/sprites/sword-shield/icon/orbeetle.png,Orbeetle,80,120,90,505,Grass
28,28,40,0827,https://img.pokemondb.net/sprites/sword-shield/icon/nickit.png,Nickit,47,52,50,245,Bug
58,58,70,0828,https://img.pokemondb.net/sprites/sword-shield/icon/thievul.png,Thievul,87,92,90,455,Grass
40,60,40,0829,https://img.pokemondb.net/sprites/sword-shield/icon/gossifleur.png,Gossifleur,40,60,10,250,Bug
50,90,60,0830,https://img.pokemondb.net/sprites/sword-shield/icon/eldegoss.png,Eldegoss,80,120,60,460,Grass
40,55,42,0831,https://img.pokemondb.net/sprites/sword-shield/icon/wooloo.png,Wooloo,40,45,48,270,Bug
80,100,72,0832,https://img.pokemondb.net/sprites/sword-shield/icon/dubwool.png,Dubwool,60,90,88,490,Poison
64,50,50,0833,https://img.pokemondb.net/sprites/sword-shield/icon/chewtle.png,Chewtle,38,38,44,284,Bug
115,90,90,0834,https://img.pokemondb.net/sprites/sword-shield/icon/drednaw.png,Drednaw,48,68,74,485,Poison
45,50,59,0835,https://img.pokemondb.net/sprites/sword-shield/icon/yamper.png,Yamper,40,50,26,270,Bug
90,60,69,0836,https://img.pokemondb.net/sprites/sword-shield/icon/boltund.png,Boltund,90,60,121,490,Poison
40,50,30,0837,https://img.pokemondb.net/sprites/sword-shield/icon/rolycoly.png,Rolycoly,40,50,30,240,Grass
60,90,80,0838,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,Carkol,60,70,50,410,Fairy
80,120,110,0839,https://img.pokemondb.net/sprites/sword-shield/icon/coalossal.png,Coalossal,80,90,30,510,Grass
40,80,40,0840,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,Applin,40,40,20,260,Fairy
110,80,70,0841,https://img.pokemondb.net/sprites/sword-shield/icon/flapple.png,Flapple,95,60,70,485,Grass
85,80,110,0842,https://img.pokemondb.net/sprites/sword-shield/icon/appletun.png,Appletun,100,80,30,485,Grass
57,75,52,0843,https://img.pokemondb.net/sprites/sword-shield/icon/silicobra.png,Silicobra,35,50,46,315,Grass
107,125,72,0844,https://img.pokemondb.net/sprites/sword-shield/icon/sandaconda.png,Sandaconda,65,70,71,510,Fighting
85,55,70,0845,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,Cramorant,85,95,85,475,Water
63,40,41,0846,https://img.pokemondb.net/sprites/sword-shield/icon/arrokuda.png,Arrokuda,40,30,66,280,Water
123,60,61,0847,https://img.pokemondb.net/sprites/sword-shield/icon/barraskewda.png,Barraskewda,60,50,136,490,Water
38,35,40,0848,https://img.pokemondb.net/sprites/sword-shield/icon/toxel.png,Toxel,54,35,40,242,Ground
98,70,75,0849,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,Toxtricity,114,70,75,502,Dark
98,70,75,0849,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-low-key.png,Toxtricity,114,70,75,502,Ground
65,45,50,0850,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,Sizzlipede,50,50,45,305,Dark
115,65,100,0851,https://img.pokemondb.net/sprites/sword-shield/icon/centiskorch.png,Centiskorch,90,90,65,525,Ground
68,60,50,0852,https://img.pokemondb.net/sprites/sword-shield/icon/clobbopus.png,Clobbopus,50,50,32,310,Dark
118,90,80,0853,https://img.pokemondb.net/sprites/sword-shield/icon/grapploct.png,Grapploct,70,80,42,480,Fire
45,45,40,0854,https://img.pokemondb.net/sprites/sword-shield/icon/sinistea.png,Sinistea,74,54,50,308,Ice
65,65,60,0855,https://img.pokemondb.net/sprites/sword-shield/icon/polteageist.png,Polteageist,134,114,70,508,Fire
30,45,42,0856,https://img.pokemondb.net/sprites/sword-shield/icon/hatenna.png,Hatenna,56,53,39,265,Fire
40,65,57,0857,https://img.pokemondb.net/sprites/sword-shield/icon/hattrem.png,Hattrem,86,73,49,370,Psychic
90,95,57,0858,https://img.pokemondb.net/sprites/sword-shield/icon/hatterene.png,Hatterene,136,103,29,510,Ice
45,30,45,0859,https://img.pokemondb.net/sprites/sword-shield/icon/impidimp.png,Impidimp,55,40,50,265,Ice
60,45,65,0860,https://img.pokemondb.net/sprites/sword-shield/icon/morgrem.png,Morgrem,75,55,70,370,Fire
120,65,95,0861,https://img.pokemondb.net/sprites/sword-shield/icon/grimmsnarl.png,Grimmsnarl,95,75,60,510,Grass
90,101,93,0862,https://img.pokemondb.net/sprites/sword-shield/icon/obstagoon.png,Obstagoon,60,81,95,520,Bug
110,100,70,0863,https://img.pokemondb.net/sprites/sword-shield/icon/perrserker.png,Perrserker,50,60,50,440,Rock
95,50,60,0864,https://img.pokemondb.net/sprites/sword-shield/icon/cursola.png,Cursola,145,130,30,510,Bug
135,95,62,0865,https://img.pokemondb.net/sprites/sword-shield/icon/sirfetchd.png,Sirfetch'd,68,82,65,507,Rock
85,75,80,0866,https://img.pokemondb.net/sprites/sword-shield/icon/mr-rime.png,Mr. Rime,110,100,70,520,Dark
95,145,58,0867,https://img.pokemondb.net/sprites/sword-shield/icon/runerigus.png,Runerigus,50,105,30,483,Fighting
40,40,45,0868,https://img.pokemondb.net/sprites/sword-shield/icon/milcery.png,Milcery,50,61,34,270,Dark
60,75,65,0869,https://img.pokemondb.net/sprites/sword-shield/icon/alcremie.png,Alcremie,110,121,64,495,Fighting
100,100,65,0870,https://img.pokemondb.net/sprites/sword-shield/icon/falinks.png,Falinks,70,60,75,470,Psychic
101,95,48,0871,https://img.pokemondb.net/sprites/sword-shield/icon/pincurchin.png,Pincurchin,91,85,15,435,Flying
25,35,30,0872,https://img.pokemondb.net/sprites/sword-shield/icon/snom.png,Snom,45,30,20,185,Ghost
65,60,70,0873,https://img.pokemondb.net/sprites/sword-shield/icon/frosmoth.png,Frosmoth,125,90,65,475,Ground
125,135,100,0874,https://img.pokemondb.net/sprites/sword-shield/icon/stonjourner.png,Stonjourner,20,20,70,470,Ghost
80,110,75,0875,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-ice.png,Eiscue,65,90,50,470,Ghost
80,70,75,0875,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-noice.png,Eiscue,65,50,130,470,Water
65,55,60,0876,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-male.png,Indeedee,105,95,95,475,Rock
55,65,70,0876,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-female.png,Indeedee,95,105,85,475,Water
95,58,58,0877,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-full-belly.png,Morpeko,70,58,97,436,Rock
95,58,58,0877,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-hangry.png,Morpeko,70,58,97,436,Rock
80,49,72,0878,https://img.pokemondb.net/sprites/sword-shield/icon/cufant.png,Cufant,40,49,40,330,Flying
130,69,122,0879,https://img.pokemondb.net/sprites/sword-shield/icon/copperajah.png,Copperajah,80,69,30,500,Rock
100,90,90,0880,https://img.pokemondb.net/sprites/sword-shield/icon/dracozolt.png,Dracozolt,80,70,75,505,Flying
100,90,90,0881,https://img.pokemondb.net/sprites/sword-shield/icon/arctozolt.png,Arctozolt,90,80,55,505,Poison
90,100,90,0882,https://img.pokemondb.net/sprites/sword-shield/icon/dracovish.png,Dracovish,70,80,75,505,Poison
90,100,90,0883,https://img.pokemondb.net/sprites/sword-shield/icon/arctovish.png,Arctovish,80,90,55,505,Dark
95,115,70,0884,https://img.pokemondb.net/sprites/sword-shield/icon/duraludon.png,Duraludon,120,50,85,535,Normal
60,30,28,0885,https://img.pokemondb.net/sprites/sword-shield/icon/dreepy.png,Dreepy,40,30,82,270,Ghost
80,50,68,0886,https://img.pokemondb.net/sprites/sword-shield/icon/drakloak.png,Drakloak,60,50,102,410,Dark
120,75,88,0887,https://img.pokemondb.net/sprites/sword-shield/icon/dragapult.png,Dragapult,100,75,142,600,Normal
120,115,92,0888,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-hero.png,Zacian,80,115,138,660,Ghost
150,115,92,0888,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-crowned.png,Zacian,80,115,148,700,Normal
120,115,92,0889,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-hero.png,Zamazenta,80,115,138,660,Normal
120,140,92,0889,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-crowned.png,Zamazenta,80,140,128,700,Psychic
85,95,140,0890,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus.png,Eternatus,145,95,130,690,Psychic
115,250,255,0890,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus-eternamax.png,Eternatus,125,250,130,1125,Psychic
90,60,60,0891,https://img.pokemondb.net/sprites/sword-shield/icon/kubfu.png,Kubfu,53,50,72,385,Psychic
130,100,100,0892,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-single-strike.png,Urshifu,63,60,97,550,Psychic
130,100,100,0892,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-rapid-strike.png,Urshifu,63,60,97,550,Psychic
120,105,105,0893,https://img.pokemondb.net/sprites/sword-shield/icon/zarude.png,Zarude,70,95,105,600,Water
100,50,80,0894,https://img.pokemondb.net/sprites/sword-shield/icon/regieleki.png,Regieleki,100,50,200,580,Flying
100,50,200,0895,https://img.pokemondb.net/sprites/sword-shield/icon/regidrago.png,Regidrago,100,50,80,580,Water
